timestamp,test-class,test-method,time,description,result
"2022-04-22 13:34:32.09","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",3407,""[1] testIndex=0, username=patron1, name=P1, surname=Acme, email=p1@acme.com"","Expected value 'patron1' in attribute 0 of record 0, but found 'C1'"
"2022-04-22 13:34:33.907","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",1172,""[2] testIndex=1, username=patron2, name=P2, surname=Acme, email=p2@acme.com"","Expected value 'patron2' in attribute 0 of record 1, but found 'C2'"
"2022-04-22 13:34:35.285","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",1005,""[3] testIndex=2, username=patron3, name=P3, surname=Acme, email=p3@acme.com"","Record index 2 is out of range"
"2022-04-22 13:34:36.624","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",1006,""[4] testIndex=3, username=patron4, name=P4, surname=Acme, email=p4@acme.com"","Record index 3 is out of range"
"2022-04-22 13:34:37.989","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",1009,""[5] testIndex=4, username=inventor1, name=I1, surname=Acme, email=i1@acme.com"","Record index 4 is out of range"
"2022-04-22 13:34:39.337","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",979,""[6] testIndex=5, username=inventor2, name=I2, surname=Acme, email=i2@acme.com"","Record index 5 is out of range"
"2022-04-22 13:34:40.619","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",950,""[7] testIndex=6, username=inventor3, name=I3, surname=Acme, email=i3@acme.com"","Record index 6 is out of range"
"2022-04-22 13:34:41.957","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",977,""[8] testIndex=7, username=inventor4, name=I4, surname=Acme, email=i4@acme.com"","Record index 7 is out of range"
"2022-04-22 13:34:43.255","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",967,""[9] testIndex=8, username=consumer1, name=C1, surname=Acme, email=c1@acme.com"","Record index 8 is out of range"
"2022-04-22 13:34:44.516","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",957,""[10] testIndex=9, username=consumer2, name=C2, surname=Acme, email=c2@acme.com"","Record index 9 is out of range"
"2022-04-22 13:34:45.839","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",1002,""[11] testIndex=10, username=provider1, name=PR1, surname=Acme, email=pr1@acme.com"","Record index 10 is out of range"
"2022-04-22 13:34:47.114","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",954,""[12] testIndex=11, username=provider2, name=PR2, surname=Acme, email=pr2@acme.com"","Record index 11 is out of range"
