timestamp,test-class,test-method,time,description,result
"2022-04-22 15:54:12.843","anonymous.useraccount.AnonymousUserAccountListTest","providersListComponents",2257,""[1] testIndex=10, name=PR1, surname=Acme, email=pr1@acme.com, username=provider1"","Record index 10 is out of range"
"2022-04-22 15:54:14.21","anonymous.useraccount.AnonymousUserAccountListTest","providersListComponents",960,""[2] testIndex=11, name=PR2, surname=Acme, email=pr2@acme.com, username=provider2"","Record index 11 is out of range"
"2022-04-22 15:54:15.588","anonymous.useraccount.AnonymousUserAccountListTest","inventorsListComponents",1018,""[1] testIndex=2, name=I1, surname=Acme, email=i1@acme.com, username=inventor1"","Record index 2 is out of range"
"2022-04-22 15:54:16.923","anonymous.useraccount.AnonymousUserAccountListTest","inventorsListComponents",1003,""[2] testIndex=3, name=I2, surname=Acme, email=i2@acme.com, username=inventor2"","Record index 3 is out of range"
"2022-04-22 15:54:18.317","anonymous.useraccount.AnonymousUserAccountListTest","inventorsListComponents",1014,""[3] testIndex=4, name=I3, surname=Acme, email=i3@acme.com, username=inventor3"","Record index 4 is out of range"
"2022-04-22 15:54:19.642","anonymous.useraccount.AnonymousUserAccountListTest","inventorsListComponents",964,""[4] testIndex=5, name=I4, surname=Acme, email=i4@acme.com, username=inventor4"","Record index 5 is out of range"
"2022-04-22 15:54:20.933","anonymous.useraccount.AnonymousUserAccountListTest","inventorsListComponents",954,""[5] testIndex=6, name=P1, surname=Acme, email=p1@acme.com, username=patron1"","Record index 6 is out of range"
"2022-04-22 15:54:22.237","anonymous.useraccount.AnonymousUserAccountListTest","inventorsListComponents",955,""[6] testIndex=7, name=P2, surname=Acme, email=p2@acme.com, username=patron2"","Record index 7 is out of range"
"2022-04-22 15:54:23.51","anonymous.useraccount.AnonymousUserAccountListTest","inventorsListComponents",956,""[7] testIndex=8, name=P3, surname=Acme, email=p3@acme.com, username=patron3"","Record index 8 is out of range"
"2022-04-22 15:54:24.793","anonymous.useraccount.AnonymousUserAccountListTest","inventorsListComponents",964,""[8] testIndex=9, name=P4, surname=Acme, email=p4@acme.com, username=patron4"","Record index 9 is out of range"
"2022-04-22 15:54:26.065","anonymous.useraccount.AnonymousUserAccountListTest","inventorsListComponents",954,""[9] testIndex=10, name=PR1, surname=Acme, email=pr1@acme.com, username=provider1"","Record index 10 is out of range"
"2022-04-22 15:54:27.384","anonymous.useraccount.AnonymousUserAccountListTest","inventorsListComponents",969,""[10] testIndex=11, name=PR2, surname=Acme, email=pr2@acme.com, username=provider2"","Record index 11 is out of range"
"2022-04-22 15:54:32.582","anonymous.useraccount.AnonymousUserAccountListTest","consumersListComponents",4863,""[1] testIndex=0, name=C1, surname=Acme, email=c1@acme.com, username=consumer1"","Cannot find 'By.name: name'"
"2022-04-22 15:54:37.214","anonymous.useraccount.AnonymousUserAccountListTest","consumersListComponents",4302,""[2] testIndex=1, name=C2, surname=Acme, email=c2@acme.com, username=consumer2"","Cannot find 'By.name: name'"
"2022-04-22 15:54:38.541","anonymous.useraccount.AnonymousUserAccountListTest","consumersListComponents",1008,""[3] testIndex=2, name=I1, surname=Acme, email=i1@acme.com, username=inventor1"","Record index 2 is out of range"
"2022-04-22 15:54:39.906","anonymous.useraccount.AnonymousUserAccountListTest","consumersListComponents",1014,""[4] testIndex=3, name=I2, surname=Acme, email=i2@acme.com, username=inventor2"","Record index 3 is out of range"
"2022-04-22 15:54:41.259","anonymous.useraccount.AnonymousUserAccountListTest","consumersListComponents",1015,""[5] testIndex=4, name=I3, surname=Acme, email=i3@acme.com, username=inventor3"","Record index 4 is out of range"
"2022-04-22 15:54:42.55","anonymous.useraccount.AnonymousUserAccountListTest","consumersListComponents",956,""[6] testIndex=5, name=I4, surname=Acme, email=i4@acme.com, username=inventor4"","Record index 5 is out of range"
"2022-04-22 15:54:43.884","anonymous.useraccount.AnonymousUserAccountListTest","consumersListComponents",956,""[7] testIndex=6, name=P1, surname=Acme, email=p1@acme.com, username=patron1"","Record index 6 is out of range"
"2022-04-22 15:54:45.216","anonymous.useraccount.AnonymousUserAccountListTest","consumersListComponents",974,""[8] testIndex=7, name=P2, surname=Acme, email=p2@acme.com, username=patron2"","Record index 7 is out of range"
"2022-04-22 15:54:46.499","anonymous.useraccount.AnonymousUserAccountListTest","consumersListComponents",967,""[9] testIndex=8, name=P3, surname=Acme, email=p3@acme.com, username=patron3"","Record index 8 is out of range"
"2022-04-22 15:54:47.766","anonymous.useraccount.AnonymousUserAccountListTest","consumersListComponents",953,""[10] testIndex=9, name=P4, surname=Acme, email=p4@acme.com, username=patron4"","Record index 9 is out of range"
"2022-04-22 15:54:49.145","anonymous.useraccount.AnonymousUserAccountListTest","consumersListComponents",968,""[11] testIndex=10, name=PR1, surname=Acme, email=pr1@acme.com, username=provider1"","Record index 10 is out of range"
"2022-04-22 15:54:50.433","anonymous.useraccount.AnonymousUserAccountListTest","consumersListComponents",968,""[12] testIndex=11, name=PR2, surname=Acme, email=pr2@acme.com, username=provider2"","Record index 11 is out of range"
"2022-04-22 15:54:51.735","anonymous.useraccount.AnonymousUserAccountListTest","patronsListComponents",953,""[1] testIndex=6, name=P1, surname=Acme, email=p1@acme.com, username=patron1"","Record index 6 is out of range"
