timestamp,test-class,test-method,time,description,result
"2022-04-22 14:44:30.216","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",2888,""[1] testIndex=0, username=C1, name=Acme, surname=c1@acme.com, email=consumer1"","Expected value 'Acme' in attribute 0 of record 0, but found 'C1'"
"2022-04-22 14:44:31.725","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",1076,""[2] testIndex=1, username=C2, name=Acme, surname=c2@acme.com, email=consumer2"","Expected value 'Acme' in attribute 0 of record 1, but found 'C2'"
"2022-04-22 14:44:33.127","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",1001,""[3] testIndex=2, username=I1, name=Acme, surname=i1@acme.com, email=inventor1"","Record index 2 is out of range"
"2022-04-22 14:44:34.557","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",1013,""[4] testIndex=3, username=I2, name=Acme, surname=i2@acme.com, email=inventor2"","Record index 3 is out of range"
"2022-04-22 14:44:35.971","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",1026,""[5] testIndex=4, username=I3, name=Acme, surname=i3@acme.com, email=inventor3"","Record index 4 is out of range"
"2022-04-22 14:44:37.332","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",966,""[6] testIndex=5, username=I4, name=Acme, surname=i4@acme.com, email=inventor4"","Record index 5 is out of range"
"2022-04-22 14:44:38.686","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",957,""[7] testIndex=6, username=P1, name=Acme, surname=p1@acme.com, email=patron1"","Record index 6 is out of range"
"2022-04-22 14:44:40.073","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",973,""[8] testIndex=7, username=P2, name=Acme, surname=p2@acme.com, email=patron2"","Record index 7 is out of range"
"2022-04-22 14:44:41.519","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",955,""[9] testIndex=8, username=P3, name=Acme, surname=p3@acme.com, email=patron3"","Record index 8 is out of range"
"2022-04-22 14:44:42.858","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",974,""[10] testIndex=9, username=P4, name=Acme, surname=p4@acme.com, email=patron4"","Record index 9 is out of range"
"2022-04-22 14:44:44.254","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",997,""[11] testIndex=10, username=PR1, name=Acme, surname=pr1@acme.com, email=provider1"","Record index 10 is out of range"
"2022-04-22 14:44:45.606","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",975,""[12] testIndex=11, username=PR2, name=Acme, surname=pr2@acme.com, email=provider2"","Record index 11 is out of range"
