timestamp,test-class,test-method,time,description,result
"2022-04-22 14:53:27.518","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",3150,""[1] testIndex=0, username=Acme, name=C1, surname=c1@acme.com, email=consumer1"","Expected value 'c1@acme.com' in attribute 1 of record 0, but found 'Acme'"
"2022-04-22 14:53:29.287","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",1289,""[2] testIndex=1, username=Acme, name=C2, surname=c2@acme.com, email=consumer2"","Expected value 'c2@acme.com' in attribute 1 of record 1, but found 'Acme'"
"2022-04-22 14:53:30.72","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",1021,""[3] testIndex=2, username=Acme, name=I1, surname=i1@acme.com, email=inventor1"","Record index 2 is out of range"
"2022-04-22 14:53:32.118","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",1015,""[4] testIndex=3, username=Acme, name=I2, surname=i2@acme.com, email=inventor2"","Record index 3 is out of range"
"2022-04-22 14:53:33.598","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",1059,""[5] testIndex=4, username=Acme, name=I3, surname=i3@acme.com, email=inventor3"","Record index 4 is out of range"
"2022-04-22 14:53:34.961","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",951,""[6] testIndex=5, username=Acme, name=I4, surname=i4@acme.com, email=inventor4"","Record index 5 is out of range"
"2022-04-22 14:53:36.283","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",957,""[7] testIndex=6, username=Acme, name=P1, surname=p1@acme.com, email=patron1"","Record index 6 is out of range"
"2022-04-22 14:53:37.75","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",1034,""[8] testIndex=7, username=Acme, name=P2, surname=p2@acme.com, email=patron2"","Record index 7 is out of range"
"2022-04-22 14:53:39.132","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",1003,""[9] testIndex=8, username=Acme, name=P3, surname=p3@acme.com, email=patron3"","Record index 8 is out of range"
"2022-04-22 14:53:40.615","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",1005,""[10] testIndex=9, username=Acme, name=P4, surname=p4@acme.com, email=patron4"","Record index 9 is out of range"
"2022-04-22 14:53:41.996","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",986,""[11] testIndex=10, username=Acme, name=PR1, surname=pr1@acme.com, email=provider1"","Record index 10 is out of range"
"2022-04-22 14:53:43.647","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",1186,""[12] testIndex=11, username=Acme, name=PR2, surname=pr2@acme.com, email=provider2"","Record index 11 is out of range"
