timestamp,test-class,test-method,time,description,result
"2022-04-22 13:37:37.981","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",2334,""[1] testIndex=0, username=patron1, name=P1, surname=Acme, email=p1@acme.com"","Expected value 'P1' in attribute 0 of record 0, but found 'C1'"
"2022-04-22 13:37:39.42","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",1060,""[2] testIndex=1, username=patron2, name=P2, surname=Acme, email=p2@acme.com"","Expected value 'P2' in attribute 0 of record 1, but found 'C2'"
"2022-04-22 13:37:40.79","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",1015,""[3] testIndex=2, username=patron3, name=P3, surname=Acme, email=p3@acme.com"","Record index 2 is out of range"
"2022-04-22 13:37:42.121","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",1011,""[4] testIndex=3, username=patron4, name=P4, surname=Acme, email=p4@acme.com"","Record index 3 is out of range"
"2022-04-22 13:37:43.486","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",1013,""[5] testIndex=4, username=inventor1, name=I1, surname=Acme, email=i1@acme.com"","Record index 4 is out of range"
"2022-04-22 13:37:44.809","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",986,""[6] testIndex=5, username=inventor2, name=I2, surname=Acme, email=i2@acme.com"","Record index 5 is out of range"
"2022-04-22 13:37:46.133","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",989,""[7] testIndex=6, username=inventor3, name=I3, surname=Acme, email=i3@acme.com"","Record index 6 is out of range"
"2022-04-22 13:37:47.443","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",962,""[8] testIndex=7, username=inventor4, name=I4, surname=Acme, email=i4@acme.com"","Record index 7 is out of range"
"2022-04-22 13:37:48.732","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",956,""[9] testIndex=8, username=consumer1, name=C1, surname=Acme, email=c1@acme.com"","Record index 8 is out of range"
"2022-04-22 13:37:50.02","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",965,""[10] testIndex=9, username=consumer2, name=C2, surname=Acme, email=c2@acme.com"","Record index 9 is out of range"
"2022-04-22 13:37:51.28","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",959,""[11] testIndex=10, username=provider1, name=PR1, surname=Acme, email=pr1@acme.com"","Record index 10 is out of range"
"2022-04-22 13:37:52.585","anonymous.useraccount.AnonymousUserAccountListTest","anonymousListComponents",956,""[12] testIndex=11, username=provider2, name=PR2, surname=Acme, email=pr2@acme.com"","Record index 11 is out of range"
